latitude_intervention,longitude_intervention,latitude_permanence,longitude_permanence,vector_type
50.82561,4.38069,50.81887,4.40311,Ambulance
50.85204,4.35967,50.86937,4.38646,MUG
50.85204,4.35967,50.85097,4.36411,Ambulance
50.84914,4.4454,50.85211,4.4604,Ambulance
50.87884,4.35181,50.85946,4.35181,Ambulance
50.87884,4.35181,50.8523,4.35988,MUG
50.90189,4.35873,50.86948,4.38649,Ambulance
50.84696,4.33237,50.85946,4.35181,Ambulance
50.85425,4.41402,50.84226,4.39925,Ambulance
50.85251,4.33061,50.82573,4.37919,PIT
50.83805,4.30858,50.83254,4.31199,Ambulance
50.83805,4.30858,50.81396,4.25942,MUG
50.85361,4.39271,50.83571,4.34793,MUG
50.81915,4.40225,50.81887,4.40311,Ambulance
50.84553,4.33185,50.85946,4.35181,Ambulance
50.84011,4.41114,50.85097,4.36411,Ambulance
50.88493,4.32428,50.89087,4.30867,Ambulance
50.84018,4.24836,50.83254,4.31199,Ambulance
50.82472,4.29664,50.8343302,4.3454504,Ambulance
50.85914,4.36969,50.83758,4.34915,PIT
50.84899,4.32401,50.83254,4.31199,Ambulance
50.83913,4.34327,50.8343302,4.3454504,Ambulance
50.85219,4.3951,50.84226,4.39925,Ambulance
50.82454,4.34683,50.815980418,4.3415237283,Ambulance
50.80366,4.34165,50.78344,4.35633,Ambulance
50.8997,4.31296,50.88593,4.30949,PIT
50.85582,4.31563,50.83758,4.34915,PIT
50.0,4.32554,50.83254,4.31199,Ambulance
50.84767,4.2988,50.83254,4.31199,Ambulance
50.81292,4.34744,50.82573,4.37919,PIT
50.82619,4.41221,50.8047,4.36763,Ambulance
50.82619,4.41221,50.80469,4.36764,MUG
50.85823,4.36171,50.8523,4.35988,MUG
50.83125,4.40455,50.81887,4.40311,Ambulance
50.84884,4.34673,50.85946,4.35181,Ambulance
50.83998,4.46538,50.85211,4.4604,Ambulance
50.85338,4.44113,50.86937,4.38646,MUG
50.88161,4.34568,50.89087,4.30867,Ambulance
50.87758,4.34822,50.85946,4.35181,Ambulance
50.87125,4.42124,50.86948,4.38649,Ambulance
50.85897,4.36973,50.85097,4.36411,Ambulance
50.86887,4.30787,50.85946,4.35181,Ambulance
50.87078,4.36867,50.8523,4.35988,MUG
50.90798,4.35111,50.86948,4.38649,Ambulance
50.85293,4.37549,50.83758,4.34915,PIT
50.83044,4.31072,50.81396,4.25942,MUG
50.84957,4.32026,50.83571,4.34793,MUG
50.84957,4.32026,50.83254,4.31199,Ambulance
50.86406,4.28129,50.88593,4.30949,PIT
50.86406,4.28129,50.88492,4.3089,MUG
50.8347,4.40167,50.81887,4.40311,Ambulance
50.85975,4.37609,50.86948,4.38649,Ambulance
50.85224,4.36252,50.8523,4.35988,MUG
50.82573,4.37919,50.85946,4.35181,Brandziekenwagen
50.82663,4.38961,50.81887,4.40311,Ambulance
50.80209,4.3982,50.8047,4.36763,Ambulance
50.82939,4.29904,50.83758,4.34915,PIT
50.82988,4.3865,50.84226,4.39925,Ambulance
50.87228,4.38625,50.86948,4.38649,Ambulance
50.8335,4.35412,50.8343302,4.3454504,Ambulance
50.8643,4.30978,50.85946,4.35181,Ambulance
50.81933,4.37826,50.81887,4.40311,Ambulance
50.81933,4.37826,50.80469,4.36764,MUG
50.83479,4.41293,50.81784,4.40222,MUG
50.83479,4.41293,50.84226,4.39925,Ambulance
50.84792,4.29903,50.83254,4.31199,Ambulance
50.86291,4.34568,50.85946,4.35181,Ambulance
50.84797,4.34652,50.85946,4.35181,Ambulance
50.79899,4.32145,50.80469,4.36764,MUG
50.85646,4.36346,50.85946,4.35181,Ambulance
50.81401,4.37897,50.8047,4.36763,Ambulance
50.87451,4.39321,50.86948,4.38649,Ambulance
50.87451,4.39321,50.86937,4.38646,MUG
50.84616,4.33811,50.8343302,4.3454504,Ambulance
50.8286,4.46612,50.85211,4.4604,Ambulance
50.8268,4.32908,50.83254,4.31199,Ambulance
50.88835,4.31641,50.85946,4.35181,Brandziekenwagen
50.86227,4.41006,50.81887,4.40311,Ambulance
50.89968,4.36021,50.89087,4.30867,Ambulance
50.83804,4.40699,50.84226,4.39925,Ambulance
50.82984,4.45433,50.85211,4.4604,Ambulance
50.87352,4.3879,50.86948,4.38649,Ambulance
50.81933,4.322,50.83254,4.31199,Ambulance
50.82042,4.36304,50.82573,4.37919,PIT
50.8326,4.32833,50.83254,4.31199,Ambulance
50.8326,4.32833,50.83571,4.34793,MUG
50.8465,4.37651,50.81887,4.40311,Ambulance
50.83231,4.35502,50.8343302,4.3454504,Ambulance
50.84901,4.41685,50.84226,4.39925,Ambulance
50.7963,4.37379,50.8047,4.36763,Ambulance
50.85067,4.35571,50.85946,4.35181,Ambulance
50.82882,4.34906,50.8343302,4.3454504,Ambulance
50.87558,4.39281,50.86948,4.38649,Ambulance
50.87317,4.32143,50.88593,4.30949,PIT
50.82796,4.34189,50.83758,4.34915,PIT
50.81981,4.36242,50.815980418,4.3415237283,Ambulance
50.81981,4.36242,50.80469,4.36764,MUG
50.85927,4.30979,50.85946,4.35181,Ambulance
50.86238,4.33055,50.85946,4.35181,Ambulance
50.83285,4.33016,50.83254,4.31199,Ambulance
50.81974,4.37833,50.81887,4.40311,Ambulance
50.81136,4.326,50.815980418,4.3415237283,Ambulance
50.84317,4.41636,50.84226,4.39925,Ambulance
50.84317,4.41636,50.81784,4.40222,MUG
50.80056,4.31772,50.83254,4.31199,Ambulance
50.86082,4.30495,50.85946,4.35181,Ambulance
50.86082,4.30495,50.88492,4.3089,MUG
50.87096,4.39749,50.86937,4.38646,MUG
50.81815,4.3841,50.81887,4.40311,Ambulance
50.85277,4.39623,50.84226,4.39925,Ambulance
50.8363,4.33818,50.8343302,4.3454504,Ambulance
50.84592,4.35414,50.85097,4.36411,Ambulance
50.84838,4.35794,50.85097,4.36411,Ambulance
50.83148,4.4441,50.85211,4.4604,Ambulance
50.84817,4.35434,50.85097,4.36411,Ambulance
50.87706,4.38764,50.86948,4.38649,Ambulance
50.86331,4.39121,50.86948,4.38649,Ambulance
50.86128,4.36754,50.85097,4.36411,Ambulance
50.81989,4.29947,50.83254,4.31199,Ambulance
50.89712,4.31555,50.88593,4.30949,PIT
50.82818,4.3377,50.8343302,4.3454504,Ambulance
50.85911,4.36546,50.85097,4.36411,Ambulance
50.87757,4.39522,50.86948,4.38649,Ambulance
50.87757,4.39522,50.86937,4.38646,MUG
50.84201,4.33034,50.83254,4.31199,Ambulance
50.90042,4.36264,50.86948,4.38649,Ambulance
50.8593,4.36464,50.85097,4.36411,Ambulance
50.8593,4.36464,50.85946,4.35181,Ambulance
50.865,4.39082,50.86948,4.38649,Ambulance
50.78927,4.37498,50.78344,4.35633,Ambulance
50.87206,4.36107,50.83758,4.34915,PIT
50.79062,4.35962,50.8047,4.36763,Ambulance
50.89031,4.33833,50.89087,4.30867,Ambulance
50.89031,4.33833,50.88492,4.3089,MUG
50.84984,4.3185,50.83254,4.31199,Ambulance
50.87733,4.3076,50.88593,4.30949,PIT
50.79859,4.36136,50.815980418,4.3415237283,Ambulance
50.79859,4.36136,50.80469,4.36764,MUG
50.80627,4.34805,50.8343302,4.3454504,Ambulance
50.83691,4.38161,50.81887,4.40311,Ambulance
50.84063,4.29331,50.81396,4.25942,MUG
50.80427,4.41606,50.85332,4.45325,MUG
50.80427,4.41606,50.83571,4.34793,MUG
50.78011,4.37649,50.8047,4.36763,Ambulance
50.84823,4.42544,50.84226,4.39925,Ambulance
50.81184,4.36729,50.78344,4.35633,Ambulance
50.82849,4.37238,50.85097,4.36411,Ambulance
50.82167,4.40598,50.86948,4.38649,Ambulance
50.82167,4.40598,50.81887,4.40311,Ambulance
50.83755,4.28402,50.83758,4.34915,PIT
50.81067,4.33659,50.8343302,4.3454504,Ambulance
50.81067,4.33659,50.80469,4.36764,MUG
50.87112,4.28849,50.89087,4.30867,Ambulance
50.83063,4.35294,50.8343302,4.3454504,Ambulance
50.85322,4.35047,50.8523,4.35988,MUG
50.85322,4.35047,50.85946,4.35181,Ambulance
50.86207,4.28719,50.83254,4.31199,Ambulance
50.86165,4.3675,50.85097,4.36411,Ambulance
50.85753,4.39168,50.86948,4.38649,Ambulance
50.85027,4.43931,50.82573,4.37919,PIT
50.85576,4.37202,50.86937,4.38646,MUG
50.84818,4.44446,50.85211,4.4604,Ambulance
50.7571,4.37952,50.78344,4.35633,Ambulance
50.85966,4.39506,50.85946,4.35181,Ambulance
50.85966,4.39506,50.86948,4.38649,Ambulance
50.85466,4.29515,50.88593,4.30949,PIT
50.90024,4.35907,50.8523,4.35988,MUG
50.90024,4.35907,50.86948,4.38649,Ambulance
50.83475,4.32675,50.83254,4.31199,Ambulance
50.85739,4.37282,50.83758,4.34915,PIT
50.83849,4.46785,50.85211,4.4604,Ambulance
50.83478,4.41441,50.81887,4.40311,Ambulance
50.83478,4.41441,50.81784,4.40222,MUG
50.83457,4.31369,50.8343302,4.3454504,Ambulance
50.90851,4.30539,50.89087,4.30867,Ambulance
50.88255,4.35092,50.85946,4.35181,Ambulance
50.8586,4.40008,50.81887,4.40311,Ambulance
50.86941,4.39017,50.82573,4.37919,PIT
50.8113,4.32742,50.815980418,4.3415237283,Ambulance
50.83655,4.3226,50.85946,4.35181,Ambulance
50.8312,4.36564,50.8047,4.36763,Ambulance
50.83665,4.38916,50.81887,4.40311,Ambulance
50.80573,4.34109,50.815980418,4.3415237283,Ambulance
50.80573,4.34109,50.80469,4.36764,MUG
50.85655,4.3528,50.85946,4.35181,Ambulance
50.83042,4.37331,50.85097,4.36411,Ambulance
50.83765,4.36045,50.83571,4.34793,MUG
50.85673,4.37353,50.86948,4.38649,Ambulance
50.86131,4.24883,50.89087,4.30867,Ambulance
50.80286,4.32929,50.78344,4.35633,Ambulance
50.83337,4.39623,50.84226,4.39925,Ambulance
50.86253,4.33242,50.89087,4.30867,Ambulance
50.86278,4.4165,50.86948,4.38649,Ambulance
50.86278,4.4165,50.86937,4.38646,MUG
50.81371,4.38398,50.81887,4.40311,Ambulance
50.87798,4.33952,50.85946,4.35181,Ambulance
50.86563,4.32653,50.85097,4.36411,Ambulance
50.85391,4.34601,50.8523,4.35988,MUG
50.85391,4.34601,50.85946,4.35181,Ambulance
50.87843,4.39006,50.86948,4.38649,Ambulance
50.87843,4.39006,50.906541477,4.3885618595,MUG
50.86061,4.38225,50.83758,4.34915,PIT
50.85782,4.31336,50.88593,4.30949,PIT
50.84878,4.36882,50.82573,4.37919,PIT
50.87652,4.33431,50.8523,4.35988,MUG
50.82053,4.34177,50.815980418,4.3415237283,Ambulance
50.80348,4.39527,50.80469,4.36764,MUG
50.80348,4.39527,50.8047,4.36763,Ambulance
50.84623,4.4084,50.84226,4.39925,Ambulance
50.84623,4.4084,50.86937,4.38646,MUG
50.8791,4.38274,50.81784,4.40222,MUG
50.84109,4.34146,50.83571,4.34793,MUG
50.84109,4.34146,50.8343302,4.3454504,Ambulance
50.85912,4.37009,50.85097,4.36411,Ambulance
50.85532,4.29421,50.8523,4.35988,MUG
50.83193,4.35332,50.8343302,4.3454504,Ambulance
50.83193,4.35332,50.83571,4.34793,MUG
50.82224,4.37905,50.81784,4.40222,MUG
50.82224,4.37905,50.85946,4.35181,Brandziekenwagen
50.84393,4.31221,50.83254,4.31199,Ambulance
50.83532,4.37585,50.85097,4.36411,Ambulance
50.81194,4.32932,50.8523,4.35988,MUG
50.81194,4.32932,50.86937,4.38646,MUG
50.83842,4.46378,50.85211,4.4604,Ambulance
50.83812,4.37514,50.8047,4.36763,Ambulance
50.80381,4.33328,50.8343302,4.3454504,Ambulance
50.84497,4.39757,50.84226,4.39925,Ambulance
50.79195,4.29903,50.83254,4.31199,Ambulance
50.84347,4.34163,50.85097,4.36411,Ambulance
50.82217,4.32259,50.8343302,4.3454504,Ambulance
50.82181,4.32201,50.85946,4.35181,Ambulance
50.89843,4.38568,50.906541477,4.3885618595,Ambulance
50.83484,4.38907,50.81887,4.40311,Ambulance
50.78316,4.37326,50.82573,4.37919,PIT
50.85425,4.33564,50.85946,4.35181,Ambulance
50.87279,4.38632,50.8523,4.35988,MUG
50.81799,4.38581,50.81887,4.40311,Ambulance
50.87103,4.3188,50.89087,4.30867,Ambulance
50.87103,4.3188,50.88492,4.3089,MUG
50.84289,4.40071,50.84226,4.39925,Ambulance
50.85914,4.36231,50.83571,4.34793,MUG
50.83445,4.36478,50.80469,4.36764,MUG
50.83445,4.36478,50.85946,4.35181,Brandziekenwagen
50.89604,4.32214,50.85946,4.35181,Ambulance
50.8547,4.31963,50.83254,4.31199,Ambulance
50.82583,4.34395,50.8343302,4.3454504,Ambulance
50.8674,4.35232,50.88492,4.3089,MUG
50.85117,4.44281,50.85211,4.4604,Ambulance
50.83724,4.33978,50.83254,4.31199,Ambulance
50.88605,4.33256,50.8047,4.36763,Ambulance
50.83549,4.33353,50.85097,4.36411,Ambulance
50.864,4.38266,50.86948,4.38649,Ambulance
50.80391,4.33938,50.815980418,4.3415237283,Ambulance
50.86897,4.3627,50.85946,4.35181,Ambulance
50.81302,4.33164,50.80469,4.36764,MUG
50.81302,4.33164,50.85946,4.35181,Brandziekenwagen
50.8136,4.40421,50.81887,4.40311,Ambulance
50.82167,4.35691,50.81887,4.40311,Ambulance
50.82501,4.39678,50.84226,4.39925,Ambulance
50.80966,4.43861,50.8047,4.36763,Ambulance
50.87153,4.37255,50.8343302,4.3454504,Ambulance
50.87153,4.37255,50.86937,4.38646,MUG
50.87368,4.37374,50.85097,4.36411,Ambulance
50.84909,4.36356,50.85097,4.36411,Ambulance
50.85278,4.4405,50.85211,4.4604,Ambulance
50.78294,4.31437,50.78344,4.35633,Ambulance
50.86788,4.36984,50.86948,4.38649,Ambulance
50.85158,4.40114,50.81784,4.40222,MUG
50.85158,4.40114,50.85097,4.36411,Ambulance
50.82836,4.34346,50.82573,4.37919,PIT
50.86614,4.36963,50.86948,4.38649,Ambulance
50.85798,4.31776,50.85946,4.35181,Ambulance
50.8228,4.35371,50.8343302,4.3454504,Ambulance
50.83085,4.34825,50.85097,4.36411,Ambulance
50.83061,4.34804,50.85097,4.36411,Ambulance
50.83695,4.3799,50.84226,4.39925,Ambulance
50.83695,4.3799,50.81784,4.40222,MUG
50.81947,4.32758,50.83254,4.31199,Ambulance
50.85913,4.33318,50.83758,4.34915,PIT
50.86314,4.4247,50.85332,4.45325,MUG
50.86314,4.4247,50.85097,4.36411,Ambulance
50.86396,4.34036,50.85946,4.35181,Ambulance
50.83339,4.35579,50.82573,4.37919,PIT
50.85604,4.31243,50.88593,4.30949,PIT
50.85425,4.32164,50.85946,4.35181,Brandziekenwagen
50.82084,4.35084,50.815980418,4.3415237283,Ambulance
50.86122,4.40218,50.85946,4.35181,Brandziekenwagen
50.84941,4.32824,50.85946,4.35181,Ambulance
50.81188,4.42782,50.85946,4.35181,Ambulance
50.87182,4.3037,50.89087,4.30867,Ambulance
50.84189,4.40125,50.84226,4.39925,Ambulance
50.8606,4.34004,50.85097,4.36411,Ambulance
50.73752,4.50047,50.81784,4.40222,MUG
50.84865,4.39752,50.86948,4.38649,Ambulance
50.86315,4.34422,50.85946,4.35181,Ambulance
50.87431,4.32877,50.89087,4.30867,Ambulance
50.85946,4.34095,50.85097,4.36411,Ambulance
50.85946,4.34095,50.8523,4.35988,MUG
50.85708,4.34212,50.85946,4.35181,Ambulance
50.8687,4.30775,50.89087,4.30867,Ambulance
50.79387,4.33476,50.80469,4.36764,MUG
50.79387,4.33476,50.8047,4.36763,Ambulance
50.86667,4.34225,50.85946,4.35181,Ambulance
50.86667,4.34225,50.8523,4.35988,MUG
50.82017,4.28593,50.8343302,4.3454504,Ambulance
50.86887,4.36441,50.85946,4.35181,Ambulance
50.82908,4.46217,50.82573,4.37919,PIT
50.82908,4.46217,50.85332,4.45325,MUG
50.90078,4.35761,50.86948,4.38649,Ambulance
50.86642,4.35785,50.8343302,4.3454504,Ambulance
50.86103,4.3418,50.85097,4.36411,Ambulance
50.85823,4.36171,50.86948,4.38649,Ambulance
50.86572,4.34073,50.83571,4.34793,MUG
50.86572,4.34073,50.8343302,4.3454504,Ambulance
50.86572,4.34073,50.8523,4.35988,MUG
50.88891,4.30969,50.88492,4.3089,MUG
50.82365,4.3518,50.85946,4.35181,Brandziekenwagen
50.83329,4.33967,50.83254,4.31199,Ambulance
50.87703,4.31907,50.89087,4.30867,Ambulance
50.81887,4.4305,50.81784,4.40222,MUG
50.80323,4.39829,50.8047,4.36763,Ambulance
50.84199,4.34544,50.8343302,4.3454504,Ambulance
50.84864,4.37274,50.82573,4.37919,PIT
50.84854,4.36821,50.85946,4.35181,Ambulance
50.86722,4.33867,50.85946,4.35181,Ambulance
50.81502,4.26525,50.89087,4.30867,Ambulance
50.88296,4.3458,50.89087,4.30867,Ambulance
50.87524,4.38703,50.86948,4.38649,Ambulance
50.79426,4.40349,50.81887,4.40311,Ambulance
50.85233,4.34522,50.85946,4.35181,Ambulance
50.81593,4.38975,50.81887,4.40311,Ambulance
50.84302,4.45716,50.85211,4.4604,Ambulance
50.85303,4.38168,50.85097,4.36411,Ambulance
50.85363,4.31984,50.85946,4.35181,Ambulance
50.82931,4.44192,50.81887,4.40311,Ambulance
50.87876,4.34036,50.85946,4.35181,Ambulance
50.84486,4.38764,50.84226,4.39925,Ambulance
50.79875,4.32074,50.815980418,4.3415237283,Ambulance
50.83706,4.30415,50.83254,4.31199,Ambulance
50.82364,4.34453,50.8343302,4.3454504,Ambulance
50.81221,4.37926,50.8047,4.36763,Ambulance
50.83935,4.44951,50.85211,4.4604,Ambulance
50.85692,4.36343,50.85946,4.35181,Ambulance
50.81173,4.35872,50.815980418,4.3415237283,Ambulance
50.8158,4.38811,50.81887,4.40311,Ambulance
50.84276,4.34563,50.83758,4.34915,PIT
50.84827,4.44455,50.85211,4.4604,Ambulance
50.80243,4.32034,50.815980418,4.3415237283,Ambulance
50.83646,4.32685,50.83254,4.31199,Ambulance
50.86217,4.40425,50.86948,4.38649,Ambulance
50.88189,4.33798,50.89087,4.30867,Ambulance
50.80671,4.33219,50.8047,4.36763,Ambulance
50.85008,4.39319,50.86948,4.38649,Ambulance
50.8565,4.43203,50.85211,4.4604,Ambulance
50.84628,4.35473,50.85097,4.36411,Ambulance
50.84628,4.35473,50.8523,4.35988,MUG
50.82051,4.36794,50.8047,4.36763,Ambulance
50.80632,4.31943,50.80469,4.36764,MUG
50.83787,4.31299,50.83254,4.31199,Ambulance
50.85792,4.36444,50.85097,4.36411,Ambulance
50.86747,4.32978,50.89087,4.30867,Ambulance
50.85742,4.33606,50.85946,4.35181,Ambulance
50.82639,4.33293,50.8343302,4.3454504,Ambulance
50.85376,4.30516,50.83254,4.31199,Ambulance
50.86209,4.32336,50.85946,4.35181,Ambulance
50.87975,4.32093,50.88593,4.30949,PIT
50.87975,4.32093,50.88492,4.3089,MUG
50.83672,4.42939,50.84226,4.39925,Ambulance
50.83672,4.42939,50.85332,4.45325,MUG
50.76868,4.34531,50.78344,4.35633,Ambulance
50.8459,4.43016,50.85211,4.4604,Ambulance
50.88846,4.37555,50.86948,4.38649,Ambulance
50.85917,4.3331,50.85946,4.35181,Ambulance
50.89796,4.35909,50.86937,4.38646,MUG
50.89796,4.35909,50.86948,4.38649,Ambulance
50.81372,4.34423,50.815980418,4.3415237283,Ambulance
50.81372,4.34423,50.80469,4.36764,MUG
50.87808,4.3927,50.86948,4.38649,Ambulance
50.86606,4.31328,50.85946,4.35181,Ambulance
50.85813,4.44499,50.85211,4.4604,Ambulance
50.84799,4.31434,50.83254,4.31199,Ambulance
50.89432,4.35393,50.89087,4.30867,Ambulance
50.84951,4.37589,50.8523,4.35988,MUG
50.84951,4.37589,50.85097,4.36411,Ambulance
50.84951,4.37589,50.85946,4.35181,Ambulance
50.81855,4.29815,50.81396,4.25942,MUG
50.84893,4.39568,50.84226,4.39925,Ambulance
50.84893,4.39568,50.86937,4.38646,MUG
50.84614,4.36915,50.85097,4.36411,Ambulance
50.86379,4.37224,50.86948,4.38649,Ambulance
50.86508,4.33561,50.83758,4.34915,PIT
50.78226,4.32675,50.78344,4.35633,Ambulance
50.86924,4.28441,50.88492,4.3089,MUG
50.82483,4.37972,50.81887,4.40311,Ambulance
50.7963,4.32075,50.8047,4.36763,Ambulance
50.863,4.41438,50.86948,4.38649,Ambulance
50.863,4.41438,50.85332,4.45325,MUG
50.82496,4.29722,50.83254,4.31199,Ambulance
50.82496,4.29722,50.81396,4.25942,MUG
50.81924,4.28515,50.83254,4.31199,Ambulance
50.83875,4.42988,50.85211,4.4604,Ambulance
50.84596,4.34717,50.8343302,4.3454504,Ambulance
50.79359,4.32936,50.80469,4.36764,MUG
50.86163,4.41909,50.86948,4.38649,Ambulance
50.86163,4.41909,50.86937,4.38646,MUG
50.80365,4.34685,50.815980418,4.3415237283,Ambulance
50.8194,4.41836,50.81887,4.40311,Ambulance
50.8194,4.41836,50.81784,4.40222,MUG
50.87295,4.39825,50.85946,4.35181,Brandziekenwagen
50.85333,4.31359,50.83758,4.34915,PIT
50.8216,4.34188,50.8343302,4.3454504,Ambulance
50.8216,4.34188,50.83571,4.34793,MUG
50.84135,4.37193,50.8523,4.35988,MUG
50.84135,4.37193,50.85946,4.35181,Ambulance
50.8268,4.40845,50.82573,4.37919,PIT
50.85437,4.3682,50.85097,4.36411,Ambulance
50.81552,4.37106,50.81887,4.40311,Ambulance
50.83353,4.30671,50.88593,4.30949,PIT
50.83353,4.30671,50.83254,4.31199,Ambulance
50.83353,4.30671,50.81396,4.25942,MUG
50.84424,4.33679,50.8343302,4.3454504,Ambulance
50.81756,4.35432,50.86937,4.38646,MUG
50.81756,4.35432,50.815980418,4.3415237283,Ambulance
50.86036,4.32811,50.88593,4.30949,PIT
50.84298,4.41215,50.84226,4.39925,Ambulance
50.83506,4.30797,50.81396,4.25942,MUG
50.84604,4.45614,50.85211,4.4604,Ambulance
50.89185,4.31196,50.83758,4.34915,PIT
50.81653,4.32227,50.815980418,4.3415237283,Ambulance
50.8384,4.45254,50.85332,4.45325,MUG
50.8384,4.45254,50.85946,4.35181,Brandziekenwagen
50.88891,4.30969,50.81887,4.40311,Ambulance
50.87133,4.30194,50.85946,4.35181,Ambulance
50.82628,4.36282,50.82573,4.37919,PIT
50.85767,4.33296,50.85946,4.35181,Ambulance
50.83397,4.3716,50.81784,4.40222,MUG
50.83397,4.3716,50.85097,4.36411,Ambulance
50.85285,4.43958,50.83758,4.34915,PIT
50.85927,4.31958,50.88593,4.30949,PIT
50.84809,4.36964,50.85097,4.36411,Ambulance
50.87202,4.25496,50.89087,4.30867,Ambulance
50.82409,4.38855,50.81887,4.40311,Ambulance
50.82409,4.38855,50.80469,4.36764,MUG
50.88302,4.34047,50.89087,4.30867,Ambulance
50.82962,4.39143,50.81887,4.40311,Ambulance
50.84816,4.35067,50.85097,4.36411,Ambulance
50.86895,4.46472,50.85211,4.4604,Ambulance
50.86854,4.36164,50.85946,4.35181,Ambulance
50.78399,4.40743,50.8047,4.36763,Ambulance
50.77924,4.34563,50.78344,4.35633,Ambulance
50.84859,4.34996,50.85097,4.36411,Ambulance
50.853,4.31529,50.83254,4.31199,Ambulance
50.84629,4.32393,50.83254,4.31199,Ambulance
50.86328,4.33037,50.8523,4.35988,MUG
50.86974,4.40099,50.86948,4.38649,Ambulance
50.87613,4.3298,50.89087,4.30867,Ambulance
50.84472,4.3861,50.85097,4.36411,Ambulance
50.84891,4.35024,50.82573,4.37919,PIT
50.86596,4.28156,50.89087,4.30867,Ambulance
50.86145,4.36429,50.85946,4.35181,Ambulance
50.82157,4.39437,50.81784,4.40222,MUG
50.82157,4.39437,50.81887,4.40311,Ambulance
50.84709,4.4324,50.8047,4.36763,Ambulance
50.87447,4.3327,50.85946,4.35181,Ambulance
50.87447,4.3327,50.88492,4.3089,MUG
50.86347,4.32484,50.85097,4.36411,Ambulance
50.86347,4.32484,50.85946,4.35181,Ambulance
50.87855,4.38173,50.81784,4.40222,MUG
50.85286,4.35783,50.83758,4.34915,PIT
50.85804,4.33521,50.85097,4.36411,Ambulance
50.80352,4.42535,50.82573,4.37919,PIT
50.84602,4.3338,50.83254,4.31199,Ambulance
50.83816,4.3319,50.8343302,4.3454504,Ambulance
50.83816,4.3319,50.83571,4.34793,MUG
50.8467,4.33985,50.8343302,4.3454504,Ambulance
50.85921,4.30467,50.85946,4.35181,Ambulance
50.82418,4.41194,50.86948,4.38649,Ambulance
50.8096,4.44408,50.85211,4.4604,Ambulance
50.90721,4.3566,50.88593,4.30949,PIT
50.82755,4.45528,50.82573,4.37919,PIT
50.87417,4.37876,50.86948,4.38649,Ambulance
50.87417,4.37876,50.86937,4.38646,MUG
50.84281,4.30601,50.83254,4.31199,Ambulance
50.84309,4.47829,50.85211,4.4604,Ambulance
50.89222,4.31544,50.88593,4.30949,PIT
50.87683,4.34971,50.85946,4.35181,Ambulance
50.8852,4.3223,50.89087,4.30867,Ambulance
50.82982,4.33962,50.8343302,4.3454504,Ambulance
50.84008,4.43613,50.85097,4.36411,Ambulance
50.90724,4.30323,50.89087,4.30867,Ambulance
50.83373,4.34433,50.8343302,4.3454504,Ambulance
50.83266,4.36424,50.8343302,4.3454504,Ambulance
50.80306,4.40985,50.81887,4.40311,Ambulance
50.8311,4.33328,50.83254,4.31199,Ambulance
50.79785,4.39114,50.80469,4.36764,MUG
50.79785,4.39114,50.81887,4.40311,Ambulance
50.83301,4.35392,50.83758,4.34915,PIT
50.83301,4.35392,50.85946,4.35181,Brandziekenwagen
50.85729,4.32301,50.85946,4.35181,Ambulance
50.83785,4.28513,50.83254,4.31199,Ambulance
50.82806,4.35798,50.82573,4.37919,PIT
50.8587,4.30858,50.85946,4.35181,Ambulance
50.82833,4.33298,50.83254,4.31199,Ambulance
50.82833,4.33298,50.83571,4.34793,MUG
50.86143,4.31945,50.85946,4.35181,Ambulance
50.86143,4.31945,50.88593,4.30949,PIT
50.85831,4.31835,50.89087,4.30867,Ambulance
50.85286,4.35535,50.85097,4.36411,Ambulance
50.83109,4.44318,50.85211,4.4604,Ambulance
50.84007,4.40029,50.86948,4.38649,Ambulance
50.8732,4.39146,50.86948,4.38649,Ambulance
